movieId,tmdbId,id,title,genres,original_language,popularity,overview,short_overview
3467,24748,24748,Hud,"['Action', 'Drama', 'Western']",en,4.526285,"Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes too aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he explains, ""I always say the law was meant to be interpreted in a lenient manner.""","Hud Bannon embodies alienation, ruthlessness, and moral conflict with family."
3468,990,990,The Hustler,['Drama'],en,9.333533,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,"Fast Eddie challenges Minnesota Fats, risking everything with bravado."
3471,840,840,Close Encounters of the Third Kind,"['Science Fiction', 'Drama']",en,10.610446,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",UFO encounter compels worker to wilderness for a spectacular event.
3473,42237,42237,Jonah Who Will Be 25 in the Year 2000,[],fr,0.007963,"The European equivalent of ""The Return of the Secaucus 7,"" this Swiss film looks at the lives of several men and women in their 30s as they confront the slim gains of the ""revolutionary"" sixties. Max, a dissatisfied copy editor; Myriam, a redhead into tantric sex; and Marie, a supermarket checker who gives unauthorized discounts to the elderly, search for renewed meaning on a communal farm. The title character, a six-year-old child, is the carrier of their hopes for the future.",Swiss film explores 30-somethings seeking meaning on a communal farm.
3474,26689,26689,Retroactive,"['Science Fiction', 'Thriller']",en,2.780487,A psychiatrist makes multiple trips through time to save a woman that was murdered by her brutal husband.,Psychiatrist time-travels to save woman from murder by husband.
3477,13531,13531,Empire Records,"['Comedy', 'Drama']",en,7.188728,The employees of an independent music store learn about each other as they try anything to stop the store being absorbed by a large chain.,Employees bond while fighting to save their independent music store.
3478,16620,16620,La Bamba,"['Drama', 'Music']",en,6.476534,Biographical story of the rise from nowhere of singer Ritchie Valens whose life was cut short by a plane crash.,Ritchie Valens' rise to fame tragically ended in a crash.
3479,526,526,Ladyhawke,"['Adventure', 'Drama', 'Fantasy', 'Romance']",en,8.157587,"Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",Cursed lovers fight a bishop to break their transformation spell.
3483,10501,10501,The Road to El Dorado,"['Adventure', 'Animation', 'Comedy', 'Family']",en,8.755188,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?","Two con-men find El Dorado, face choice of exploitation."
3484,11478,11478,The Skulls,"['Crime', 'Drama', 'Thriller']",en,11.363754,"Luke's exultance at being selected for The Skulls (a secret society bred within the walls of a prominent Ivy League Campus) is soon overshadowed when he realises that all is 'not well in Wonderland'. For The Skulls is a breeding ground for the future powerful and elite. It's not only a far cry from his working class background, but it also hallows its own deep and dark secrets.",Luke's excitement for The Skulls fades with unsettling revelations.
3488,41038,41038,The Hideous Sun Demon,"['Horror', 'Science Fiction']",en,0.400823,"After exposure to radiation, an atomic research scientist finds himself changing into a murderous, lizard-like creature every time he is exposed to sunlight.",Scientist transforms into lizard-like creature after sunlight exposure.
3489,879,879,Hook,"['Adventure', 'Fantasy', 'Comedy', 'Family']",en,14.508137,"The boy who wasn't supposed to grow up—Peter Pan—did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.","Peter Pan becomes a lawyer; Hook kidnaps his children, redemption follows."
3490,32613,32613,Horror Express,['Horror'],en,12.004189,Mysterious and unearthly deaths start to occur while Professor Saxton is transporting the frozen remains of a primitive humanoid creature he found in Manchuria back to Europe.,Mysterious deaths occur during Professor Saxton's transport of humanoid remains.
3491,39406,39406,My Chauffeur,"['Comedy', 'Romance']",en,0.185346,"A feisty young woman accepts a mysterious offer to become a chauffeur for a Beverly Hills limousine business, much to the chagrin of her older male coworkers and the disbelief of her customers.","Young woman becomes chauffeur, challenging male coworkers and skeptical customers."
3492,85689,85689,The Son of the Sheik,"['Adventure', 'Drama', 'Action', 'Romance']",en,0.135371,"Ahmed, son of Diana and Sheik Ahmed Ben Hassan, falls in love with Yasmin, a dancing girl who fronts her father's gang of mountebanks. She and Ahmed meet secretly until one night when her father and the gang capture the son of the sheik, torture him, and hold him for ransom.",Ahmed loves Yasmin; her gang captures him for ransom.
3495,40841,40841,Roadside Prophets,"['Action', 'Adventure', 'Comedy', 'Drama']",en,3.190592,"Sid and Nancy screenplay author Abbe Wool makes her directorial debut with this tale of a factory worker name Joe (X front man John Doe) who hits the road on his Harley to scatter the ashes of a co-worker. Joined by wannabe biker Sam (Adam Horovitz of the Beastie Boys), Joe journeys from Los Angeles to Nevada, meeting all sorts of characters (played by the likes of David Carradine, John Cusack, Timothy Leary and Arlo Guthrie) along the way.","Factory worker Joe journeys to scatter ashes, meeting quirky characters."
3496,118098,118098,Madame Sousatzka,"['Drama', 'Music']",en,0.553293,"The relationship between a demanding piano teacher and her student, an Indian prodigy.",A demanding piano teacher mentors her talented Indian prodigy student.
3497,1793,1793,Max Dugan Returns,"['Comedy', 'Drama', 'Family']",en,1.737488,An English teacher and struggling single mother has her life disrupted when the father who abandoned her as a child comes back into her life.,Single mother’s life changes when estranged father returns unexpectedly.
3498,11327,11327,Midnight Express,"['Drama', 'Crime']",en,7.186048,"Billy Hayes is caught attempting to smuggle drugs out of Turkey. The Turkish courts decide to make an example of him, sentencing him to more than 30 years in prison. Hayes has two opportunities for release: the appeals made by his lawyer, his family, and the American government, or the ""Midnight Express"".",Billy Hayes is imprisoned in Turkey for drug smuggling.
3499,1700,1700,Misery,"['Drama', 'Thriller']",en,15.020845,"Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also somewhat unstable, and Paul finds himself crippled, drugged and at her mercy.","Novelist crashes, rescued by unstable fan who holds him captive."
3500,54087,54087,Mr. Saturday Night,"['Drama', 'Comedy']",en,0.987196,"Buddy Young was the comic's comic, beloved by everyone. Now, playing to miniscule crowds in nursing homes, it seems like everybody but Buddy realizes that he should retire. As Buddy looks for work in show business, he realizes that the rest of the world has forgotten the golden days of Buddy Young, and that there just may not be room in the business for an old comic like himself.","Buddy Young, forgotten comic, struggles to find relevance in showbiz."
3501,34322,34322,Murphy's Romance,"['Comedy', 'Romance']",en,1.46034,"Emma is a divorced woman with a teen aged boy who moves into a small town and tries to make a go of a horse ranch. Murphy is the town druggist who steers business her way. Things are going along predictably until her ex husband shows up, needing a place to stay. The three of them form an intricate circle, Emma's son liking Murphy, but desperately wanting his father back.","Divorced woman starts ranch; ex-husband arrives, complicating relationships."
